ENSG00000180008	ENST00000395472:ENST00000555846:ENST00000339298
ENSG00000133318	ENST00000540798
ENSG00000133318	ENST00000536011
ENSG00000133318	ENST00000543552
ENSG00000133318	ENST00000341307
ENSG00000133318	ENST00000537981
ENSG00000133318	ENST00000339997
ENSG00000133318	ENST00000542238
ENSG00000133318	ENST00000545432
ENSG00000133318	ENST00000354497
ENSG00000133318	ENST00000377819
ENSG00000133318	ENST00000356000
ENSG00000133317	ENST00000255684
ENSG00000133317	ENST00000394618
ENSG00000133317	ENST00000340246
ENSG00000133317	ENST00000415491
ENSG00000133317	ENST00000425950
ENSG00000115155	ENST00000403946
ENSG00000115155	ENST00000339598
ENSG00000115155	ENST00000426958
ENSG00000115155	ENST00000272371
ENSG00000115155	ENST00000402415
ENSG00000115155	ENST00000338581
ENSG00000133315	ENST00000255681
ENSG00000141027	ENST00000580554
ENSG00000141027	ENST00000395857
ENSG00000141027	ENST00000268712
ENSG00000141027	ENST00000436828
ENSG00000141027	ENST00000603989
ENSG00000141027	ENST00000395849
ENSG00000141027	ENST00000582357
ENSG00000141027	ENST00000579606
ENSG00000141027	ENST00000460276
ENSG00000141027	ENST00000579573
ENSG00000141027	ENST00000436068
ENSG00000141027	ENST00000430577
ENSG00000141027	ENST00000395848
ENSG00000141027	ENST00000395851
ENSG00000141027	ENST00000411510
ENSG00000133313	ENST00000582589
ENSG00000133313	ENST00000581912
ENSG00000133313	ENST00000324301
ENSG00000133313	ENST00000584613
ENSG00000133313	ENST00000580672
ENSG00000133313	ENST00000583203
ENSG00000133313	ENST00000581272
ENSG00000133313	ENST00000581513
ENSG00000133313	ENST00000582260
ENSG00000133313	ENST00000324262:ENST00000579847
ENSG00000133313	ENST00000583216
ENSG00000133313	ENST00000579583
ENSG00000133313	ENST00000577600
ENSG00000133313	ENST00000579624
ENSG00000133313	ENST00000582666
ENSG00000133313	ENST00000583785
ENSG00000137343	ENST00000318999
ENSG00000137343	ENST00000329992
ENSG00000137343	ENST00000376483
ENSG00000137343	ENST00000319027
ENSG00000137343	ENST00000376485
ENSG00000137343	ENST00000376478
ENSG00000137343	ENST00000330083
ENSG00000172867	ENST00000309680
ENSG00000100519	ENST00000553798
ENSG00000100519	ENST00000553899
ENSG00000100519	ENST00000557517
ENSG00000100519	ENST00000445930
ENSG00000100519	ENST00000557240
ENSG00000100519	ENST00000554044
ENSG00000100519	ENST00000555339
ENSG00000100519	ENST00000606149
ENSG00000100519	ENST00000555175
ENSG00000100519	ENST00000556813
ENSG00000198894	ENST00000554658
ENSG00000198894	ENST00000555200
ENSG00000198894	ENST00000555611
ENSG00000198894	ENST00000557115
ENSG00000198894	ENST00000554447
ENSG00000198894	ENST00000361786
ENSG00000198894	ENST00000555437
ENSG00000198892	ENST00000362011
ENSG00000198890	ENST00000370078
ENSG00000198890	ENST00000361318
ENSG00000162337	ENST00000529993
ENSG00000162337	ENST00000529702
ENSG00000162337	ENST00000294304
ENSG00000198874	ENST00000361660
ENSG00000198874	ENST00000442959
ENSG00000198874	ENST00000359626
ENSG00000259063	ENST00000557283
ENSG00000259063	ENST00000605696
ENSG00000259063	ENST00000554668
ENSG00000132323	ENST00000450411
ENSG00000132323	ENST00000457149
ENSG00000132323	ENST00000254654
ENSG00000198899	ENST00000361899
ENSG00000172869	ENST00000503802
ENSG00000172869	ENST00000539542
ENSG00000172869	ENST00000311085
ENSG00000182010	ENST00000395260
ENSG00000182010	ENST00000315289
ENSG00000182010	ENST00000395265
ENSG00000182010	ENST00000373789
ENSG00000182013	ENST00000438932
ENSG00000182013	ENST00000313683
ENSG00000182013	ENST00000602246
ENSG00000157578	ENST00000438404
ENSG00000157578	ENST00000415863
ENSG00000157578	ENST00000288350:ENST00000358268:ENST00000380671
ENSG00000157578	ENST00000456017
ENSG00000157578	ENST00000418018
ENSG00000157578	ENST00000451131
ENSG00000157578	ENST00000485895
ENSG00000157578	ENST00000448288
ENSG00000157578	ENST00000426783
ENSG00000157578	ENST00000411566
ENSG00000157578	ENST00000434281
ENSG00000130962	ENST00000378628:ENST00000449135:ENST00000542554:ENST00000543642
ENSG00000130962	ENST00000484460
ENSG00000130962	ENST00000466533
ENSG00000130962	ENST00000463135
ENSG00000087494	ENST00000534890
ENSG00000087494	ENST00000542963
ENSG00000087494	ENST00000535992:ENST00000395868:ENST00000201015
ENSG00000087494	ENST00000539239:ENST00000545234:ENST00000395872
ENSG00000087494	ENST00000538310:ENST00000354417
ENSG00000108064	ENST00000487519
ENSG00000108064	ENST00000395377
ENSG00000108064	ENST00000373895
ENSG00000157570	ENST00000520837
ENSG00000157570	ENST00000518429
ENSG00000157570	ENST00000520358:ENST00000340160
ENSG00000157570	ENST00000520999
ENSG00000157570	ENST00000533080
ENSG00000157570	ENST00000533786
ENSG00000157570	ENST00000533202
ENSG00000108061	ENST00000369452
ENSG00000108061	ENST00000265277
ENSG00000108061	ENST00000451838
ENSG00000087495	ENST00000371015
ENSG00000087495	ENST00000361300:ENST00000395639
ENSG00000087495	ENST00000359926
ENSG00000087495	ENST00000434923
ENSG00000087495	ENST00000355648:ENST00000395636:ENST00000541461
ENSG00000204178	ENST00000399766
ENSG00000204178	ENST00000399763
ENSG00000204178	ENST00000374343
ENSG00000204179	ENST00000395721:ENST00000505814:ENST00000374218
ENSG00000204179	ENST00000395727
ENSG00000204179	ENST00000506881
ENSG00000204179	ENST00000374339
ENSG00000204179	ENST00000509774
ENSG00000204179	ENST00000510335
ENSG00000204179	ENST00000509900:ENST00000395725
ENSG00000204179	ENST00000511769
ENSG00000204179	ENST00000374346:ENST00000509599
ENSG00000204179	ENST00000502705:ENST00000395722
ENSG00000204179	ENST00000508602
ENSG00000204179	ENST00000374342
ENSG00000204179	ENST00000513156
ENSG00000204179	ENST00000502254
ENSG00000204179	ENST00000506080:ENST00000437863
ENSG00000204179	ENST00000503851
ENSG00000204179	ENST00000508357
ENSG00000204179	ENST00000513266
ENSG00000204179	ENST00000417004
ENSG00000067082	ENST00000469435
ENSG00000067082	ENST00000497571
ENSG00000067082	ENST00000542957
ENSG00000204174	ENST00000395716:ENST00000374312
ENSG00000204175	ENST00000374317:ENST00000374314
ENSG00000204176	ENST00000503753:ENST00000374325
ENSG00000204176	ENST00000512997
ENSG00000204176	ENST00000374328
ENSG00000204176	ENST00000374321
ENSG00000204176	ENST00000374323
ENSG00000186442	ENST00000309505
ENSG00000186442	ENST00000417996
ENSG00000204172	ENST00000355232
ENSG00000204172	ENST00000413193
ENSG00000204172	ENST00000452145
ENSG00000121621	ENST00000263181
ENSG00000181938	ENST00000318129
ENSG00000181938	ENST00000426538
ENSG00000181938	ENST00000328514
ENSG00000164659	ENST00000297222
ENSG00000164659	ENST00000394714
ENSG00000164659	ENST00000416314
ENSG00000164659	ENST00000425689
ENSG00000164659	ENST00000427812
ENSG00000164659	ENST00000450689
ENSG00000164659	ENST00000398276
ENSG00000164659	ENST00000423294
ENSG00000164659	ENST00000444627
ENSG00000174428	ENST00000356115
ENSG00000174428	ENST00000423666:ENST00000430511
ENSG00000174428	ENST00000394939
ENSG00000174428	ENST00000312575
ENSG00000174428	ENST00000418185
ENSG00000174429	ENST00000311955
ENSG00000178372	ENST00000380332
ENSG00000108561	ENST00000570805
ENSG00000108561	ENST00000576122
ENSG00000108561	ENST00000574444
ENSG00000108561	ENST00000225698
ENSG00000181284	ENST00000323206:ENST00000396568
ENSG00000179213	ENST00000596117
ENSG00000179213	ENST00000597610
ENSG00000179213	ENST00000601727
ENSG00000179213	ENST00000597824
ENSG00000179213	ENST00000316401
ENSG00000164654	ENST00000456533
ENSG00000164654	ENST00000340080:ENST00000405785
ENSG00000164654	ENST00000433635
ENSG00000164654	ENST00000433056:ENST00000445169
ENSG00000181935	ENST00000314634
ENSG00000149187	ENST00000543178
ENSG00000149187	ENST00000310513
ENSG00000149187	ENST00000526419
ENSG00000149187	ENST00000528434
ENSG00000149187	ENST00000528538
ENSG00000149187	ENST00000525841
ENSG00000149187	ENST00000535982
ENSG00000149187	ENST00000526277
ENSG00000149187	ENST00000532048
ENSG00000149187	ENST00000395290
ENSG00000149187	ENST00000530151
ENSG00000149187	ENST00000395292:ENST00000361904
ENSG00000149187	ENST00000531165
ENSG00000149187	ENST00000358597
ENSG00000176490	ENST00000323469:ENST00000585334
ENSG00000176490	ENST00000588128
ENSG00000105472	ENST00000250340
ENSG00000105472	ENST00000599973
ENSG00000212670	ENST00000391366
ENSG00000150347	ENST00000309334
ENSG00000150347	ENST00000279873
ENSG00000212673	ENST00000391369
ENSG00000256436	ENST00000390675
ENSG00000268155	ENST00000601793
ENSG00000268156	ENST00000595520
ENSG00000102230	ENST00000356768
ENSG00000102230	ENST00000379145
ENSG00000102230	ENST00000379144
ENSG00000102230	ENST00000496020
ENSG00000173436	ENST00000322753
ENSG00000101074	ENST00000217043
ENSG00000100065	ENST00000437756
ENSG00000100065	ENST00000406271
ENSG00000100065	ENST00000403299:ENST00000251973
ENSG00000100065	ENST00000433485
ENSG00000149182	ENST00000524782
ENSG00000149182	ENST00000527927
ENSG00000149182	ENST00000419701
ENSG00000149182	ENST00000528041
ENSG00000149182	ENST00000426335
ENSG00000149182	ENST00000533243
ENSG00000149182	ENST00000528708
ENSG00000149182	ENST00000532438
ENSG00000149182	ENST00000529439
ENSG00000149182	ENST00000319543
ENSG00000149182	ENST00000527776
ENSG00000149182	ENST00000529455
ENSG00000149182	ENST00000530596
ENSG00000149182	ENST00000524586
ENSG00000149182	ENST00000532478
ENSG00000149182	ENST00000525314
ENSG00000149182	ENST00000526342
ENSG00000149182	ENST00000528444
ENSG00000149182	ENST00000525398
ENSG00000120889	ENST00000347739
ENSG00000120889	ENST00000523504
ENSG00000120889	ENST00000542226
ENSG00000120889	ENST00000276431
ENSG00000270316	ENST00000299353
ENSG00000213316	ENST00000505170
ENSG00000213316	ENST00000292596
ENSG00000213316	ENST00000401985
ENSG00000140612	ENST00000559729
ENSG00000140612	ENST00000560266
ENSG00000140612	ENST00000558217
ENSG00000140612	ENST00000560409
ENSG00000140612	ENST00000558196
ENSG00000140612	ENST00000455959
ENSG00000140612	ENST00000558134
ENSG00000140612	ENST00000268220
ENSG00000073464	ENST00000421085
ENSG00000073464	ENST00000454850
ENSG00000073464	ENST00000380829
ENSG00000073464	ENST00000380833
ENSG00000033170	ENST00000358307
ENSG00000033170	ENST00000557338
ENSG00000033170	ENST00000554610
ENSG00000033170	ENST00000555559
ENSG00000033170	ENST00000556518
ENSG00000033170	ENST00000557164
ENSG00000033170	ENST00000342677
ENSG00000033170	ENST00000360689:ENST00000394586:ENST00000394585
ENSG00000033170	ENST00000553924
ENSG00000033170	ENST00000554667
ENSG00000033170	ENST00000417683
ENSG00000101974	ENST00000422228
ENSG00000101974	ENST00000327569
ENSG00000101974	ENST00000370543
ENSG00000101974	ENST00000433868
ENSG00000101974	ENST00000361648
ENSG00000101974	ENST00000450801
ENSG00000101974	ENST00000359686
ENSG00000101974	ENST00000370557
ENSG00000101972	ENST00000458176
ENSG00000101972	ENST00000428941
ENSG00000101972	ENST00000354548
ENSG00000101972	ENST00000394478
ENSG00000101972	ENST00000435215
ENSG00000101972	ENST00000218089:ENST00000371145
ENSG00000101972	ENST00000455404
ENSG00000101972	ENST00000371160:ENST00000371157:ENST00000371144
ENSG00000101972	ENST00000458700
ENSG00000101972	ENST00000394477
ENSG00000101972	ENST00000435103
ENSG00000227234	ENST00000449283
ENSG00000269404	ENST00000596074
ENSG00000269404	ENST00000597855
ENSG00000269404	ENST00000270632
ENSG00000269404	ENST00000595883
ENSG00000269404	ENST00000594685
ENSG00000269404	ENST00000439922
ENSG00000269155	ENST00000597278
ENSG00000007516	ENST00000566162
ENSG00000007516	ENST00000562208
ENSG00000007516	ENST00000426824
ENSG00000007516	ENST00000324385
ENSG00000007516	ENST00000561793
ENSG00000007516	ENST00000568887
ENSG00000007516	ENST00000397488:ENST00000397489
ENSG00000007516	ENST00000421665
ENSG00000269403	ENST00000600067
ENSG00000072736	ENST00000329524
ENSG00000072736	ENST00000570212
ENSG00000072736	ENST00000562171
ENSG00000072736	ENST00000575270
ENSG00000072736	ENST00000349223
ENSG00000072736	ENST00000562926
ENSG00000072736	ENST00000565750
ENSG00000072736	ENST00000561714:ENST00000568466:ENST00000539828
ENSG00000072736	ENST00000346183
ENSG00000261603	ENST00000463091
ENSG00000100060	ENST00000438891
ENSG00000100060	ENST00000436341
ENSG00000100060	ENST00000416983
ENSG00000100060	ENST00000430411
ENSG00000100060	ENST00000424765
ENSG00000100060	ENST00000442496
ENSG00000100060	ENST00000356998
ENSG00000100060	ENST00000454291
ENSG00000269408	ENST00000593613
ENSG00000116574	ENST00000366691
ENSG00000130349	ENST00000443043
ENSG00000130349	ENST00000311381:ENST00000405204
ENSG00000130348	ENST00000369044
ENSG00000130348	ENST00000369046
ENSG00000054654	ENST00000356081
ENSG00000054654	ENST00000555022
ENSG00000054654	ENST00000553308
ENSG00000054654	ENST00000344113
ENSG00000054654	ENST00000341472
ENSG00000054654	ENST00000553455
ENSG00000054654	ENST00000441438
ENSG00000054654	ENST00000556906
ENSG00000054654	ENST00000358025
ENSG00000054654	ENST00000458046
ENSG00000054654	ENST00000555612
ENSG00000054654	ENST00000554584
ENSG00000054654	ENST00000555002
ENSG00000054654	ENST00000553289
ENSG00000054654	ENST00000557084
ENSG00000054654	ENST00000394768:ENST00000357395
ENSG00000054654	ENST00000554805
ENSG00000119509	ENST00000262457
ENSG00000119509	ENST00000374921
ENSG00000119509	ENST00000541287
ENSG00000119509	ENST00000262456
ENSG00000005001	ENST00000576381
ENSG00000005001	ENST00000161006
ENSG00000005001	ENST00000571228
ENSG00000130340	ENST00000392185
ENSG00000206344	ENST00000424675
ENSG00000206344	ENST00000383331
ENSG00000180881	ENST00000436898
ENSG00000180881	ENST00000393284
ENSG00000180881	ENST00000442339
ENSG00000180881	ENST00000552497
ENSG00000180881	ENST00000409445
ENSG00000180881	ENST00000551829
ENSG00000180881	ENST00000409799
ENSG00000180881	ENST00000328705
ENSG00000180881	ENST00000336815
ENSG00000005007	ENST00000262803
ENSG00000005007	ENST00000599848
ENSG00000099949	ENST00000443265
ENSG00000099949	ENST00000215739
ENSG00000099949	ENST00000452988
ENSG00000099949	ENST00000415817
ENSG00000099949	ENST00000414985
ENSG00000099949	ENST00000439171
ENSG00000099949	ENST00000415354
ENSG00000099949	ENST00000389355
ENSG00000165309	ENST00000409049
ENSG00000165309	ENST00000447081
ENSG00000165309	ENST00000298032
ENSG00000165309	ENST00000376528
ENSG00000165309	ENST00000409983
ENSG00000178573	ENST00000569649
ENSG00000178573	ENST00000393350
ENSG00000178573	ENST00000326043
ENSG00000107562	ENST00000395794
ENSG00000107562	ENST00000395795
ENSG00000107562	ENST00000374429
ENSG00000107562	ENST00000343575
ENSG00000107562	ENST00000374426
ENSG00000107562	ENST00000395793
ENSG00000151012	ENST00000509248
ENSG00000151012	ENST00000280612
ENSG00000107560	ENST00000355624
ENSG00000107560	ENST00000369199
ENSG00000151014	ENST00000280614
ENSG00000099940	ENST00000215730
ENSG00000099940	ENST00000439214
ENSG00000099942	ENST00000354336:ENST00000411769
ENSG00000145850	ENST00000406964
ENSG00000145850	ENST00000274532
ENSG00000145850	ENST00000407087
ENSG00000129451	ENST00000599077
ENSG00000129451	ENST00000601467
ENSG00000129451	ENST00000309958:ENST00000358789:ENST00000391805
ENSG00000101608	ENST00000583449
ENSG00000101608	ENST00000578562
ENSG00000101608	ENST00000580887
ENSG00000101608	ENST00000579226:ENST00000217652:ENST00000578611:ENST00000536605
ENSG00000155269	ENST00000382487
ENSG00000155269	ENST00000514302
ENSG00000196539	ENST00000359594
ENSG00000174136	ENST00000513185
ENSG00000174136	ENST00000308234
ENSG00000174137	ENST00000461064:ENST00000472884:ENST00000308132
ENSG00000174137	ENST00000489029
ENSG00000174137	ENST00000463238
ENSG00000174137	ENST00000489363
ENSG00000211809	ENST00000390457
ENSG00000174132	ENST00000312637
ENSG00000196533	ENST00000331555
ENSG00000174130	ENST00000381950:ENST00000436693
ENSG00000174130	ENST00000514655
ENSG00000174130	ENST00000508254
ENSG00000196531	ENST00000549259
ENSG00000196531	ENST00000550952
ENSG00000196531	ENST00000547914
ENSG00000196531	ENST00000356769:ENST00000552540:ENST00000393891:ENST00000546392
ENSG00000196531	ENST00000550920
ENSG00000196531	ENST00000546917
ENSG00000196531	ENST00000552055
ENSG00000196531	ENST00000549855
ENSG00000196531	ENST00000546862
ENSG00000196531	ENST00000548563
ENSG00000196531	ENST00000548084
ENSG00000196531	ENST00000454682
ENSG00000198791	ENST00000361272
ENSG00000198791	ENST00000519918
ENSG00000198791	ENST00000518021
ENSG00000198791	ENST00000524358
ENSG00000198791	ENST00000519954
ENSG00000198791	ENST00000520178
ENSG00000198791	ENST00000523917
ENSG00000198791	ENST00000518541
ENSG00000198792	ENST00000436674:ENST00000411679
ENSG00000198792	ENST00000457534
ENSG00000198792	ENST00000361906:ENST00000361684
ENSG00000198792	ENST00000403210
ENSG00000197958	ENST00000361436
ENSG00000197958	ENST00000536368
ENSG00000198794	ENST00000425597:ENST00000361900
ENSG00000198794	ENST00000562212
ENSG00000198794	ENST00000562327
ENSG00000198794	ENST00000568119
ENSG00000198794	ENST00000565989
ENSG00000198794	ENST00000568423:ENST00000562765:ENST00000564491:ENST00000567529
ENSG00000198794	ENST00000564779
ENSG00000198794	ENST00000566872
ENSG00000198794	ENST00000545456
ENSG00000198794	ENST00000568081
ENSG00000198794	ENST00000568018
ENSG00000198794	ENST00000567920
ENSG00000198795	ENST00000580488
ENSG00000198795	ENST00000577461
ENSG00000198795	ENST00000399425
ENSG00000198795	ENST00000361524:ENST00000538137
ENSG00000198795	ENST00000577775
ENSG00000198795	ENST00000577720
ENSG00000198795	ENST00000577801
ENSG00000198795	ENST00000584787
ENSG00000198796	ENST00000361673
ENSG00000189252	ENST00000370503
ENSG00000198798	ENST00000361644
ENSG00000197776	ENST00000556392
ENSG00000197776	ENST00000553274
ENSG00000197776	ENST00000557128
ENSG00000197776	ENST00000359332
ENSG00000197776	ENST00000555704
ENSG00000197951	ENST00000328070
ENSG00000197951	ENST00000599599
ENSG00000175550	ENST00000532933
ENSG00000175550	ENST00000376991
ENSG00000175550	ENST00000312515
ENSG00000175550	ENST00000527119
ENSG00000175550	ENST00000525501
ENSG00000103266	ENST00000566408
ENSG00000103266	ENST00000219548
ENSG00000103266	ENST00000565677:ENST00000564370
ENSG00000103266	ENST00000567173
ENSG00000103266	ENST00000564316
ENSG00000103266	ENST00000565813
ENSG00000197771	ENST00000369077
ENSG00000197771	ENST00000360003
ENSG00000129474	ENST00000262713:ENST00000361265
ENSG00000129474	ENST00000397388
ENSG00000129474	ENST00000553911
ENSG00000129474	ENST00000553592:ENST00000556731
ENSG00000129474	ENST00000553736
ENSG00000129450	ENST00000440804
ENSG00000129450	ENST00000599948
ENSG00000129450	ENST00000250360
ENSG00000072310	ENST00000485080
ENSG00000072310	ENST00000435530
ENSG00000072310	ENST00000355815
ENSG00000072310	ENST00000395757
ENSG00000072310	ENST00000478616
ENSG00000072310	ENST00000578469
ENSG00000072310	ENST00000395751
ENSG00000072310	ENST00000486311
ENSG00000072310	ENST00000423161
ENSG00000072310	ENST00000338854
ENSG00000072310	ENST00000577897
ENSG00000072310	ENST00000395756
ENSG00000072310	ENST00000261646
ENSG00000161682	ENST00000293443
ENSG00000161682	ENST00000589407:ENST00000588067
ENSG00000069482	ENST00000265643
ENSG00000117395	ENST00000236051
ENSG00000117395	ENST00000431635
ENSG00000187080	ENST00000366480
ENSG00000142444	ENST00000588807
